amt,distance,city_pop,trans_hour,trans_dayofweek,trans_month,is_night,age,fraud_probability,flag
7.75,20.09467244401317,47211,9,1,1,0,-18.04791238877481,0.00607377,0
33.23,92.98007172769661,1523,21,6,10,0,35.397672826830934,0.00068055757,0
72.04,71.49288195780264,144160,17,6,1,0,34.71321013004791,0.0001506879,0
87.47,43.09184686021014,31515,9,6,9,0,-52.101300479123886,0.0001703548,0
28.35,64.47986785056808,20478,2,2,2,1,21.713894592744694,0.00046054224,0
44.17,91.71404461549278,1690,12,0,3,0,-56.76933607118412,0.00020477873,0
16.89,95.52112081870659,626,20,1,2,0,-41.83436002737851,0.01682658,0
35.09,85.64632694369018,526,8,0,7,0,-21.127994524298426,0.00020741487,0
116.51,27.481052373058972,725,5,6,12,1,-52.993839835728956,0.0007046984,0
33.38,44.03185555446094,1766,17,0,12,0,-42.46680355920602,0.00024605685,0
98.25,5.251710296997621,4049,16,6,12,0,-39.82477754962355,5.197283e-05,0
7.39,98.49278851828706,14871,7,3,1,0,-54.16563997262149,0.004109955,0
144.21,46.658692357456694,626,17,0,2,0,-40.80219028062971,0.0013759296,0
36.52,55.0268000188203,2148,21,2,2,0,-34.25325119780972,0.0032554006,0
131.0,79.04079355049836,165,3,6,8,1,-26.11088295687885,0.0024998959,0
7.76,106.66701214529931,376,19,6,12,0,-18.732375085557837,0.002531611,0
44.07,115.65139212812392,206,21,4,5,0,-48.34496919917864,0.0007169931,0
8.27,57.639922750605905,2303,20,3,12,0,32.303901437371664,0.0002545619,0
5.66,82.69197794130453,46,18,2,1,0,31.696098562628336,0.0003020073,0
69.78,68.59028365560604,27020,6,1,7,0,32.98015058179329,9.630129e-05,0
1.58,79.89032834783988,1831,14,5,12,0,-33.84531143052703,0.00016732568,0
102.15,93.2502028661426,10717,22,5,12,0,-32.832306639288156,0.0023457066,0
2.91,106.46930324748052,1271,3,4,11,1,-38.70773442847365,0.00015374247,0
99.16,66.98349745384938,1762,5,4,9,1,-42.600958247775495,0.00020882415,0
2.49,66.94137474651421,761,2,2,1,1,-23.45516769336071,5.0150564e-05,0
184.23,53.00818349270451,320420,11,6,6,0,-56.14236824093087,0.0001556356,0
4.38,82.19247806519446,1749,15,4,6,0,-53.87816563997262,0.0017317769,0
119.8,74.67235156945632,105638,20,4,5,0,33.045859000684466,0.0004901119,0
71.95,81.84092305617497,2906700,17,5,2,0,35.14579055441479,6.466684e-05,0
80.29,111.79895446513405,632,20,0,8,0,30.38193018480493,0.00028167505,0
4.53,84.4253412046707,2786,8,2,12,0,-45.75770020533881,5.161351e-05,0
3.67,18.881832206359878,67082,3,4,7,1,-50.49418206707735,0.00033142112,0
9.57,85.49646293440368,276896,18,6,12,0,22.759753593429156,0.00386165,0
31.23,95.70953512082333,2916,1,4,8,1,-15.887748117727584,5.2925825e-05,0
6.55,75.79498556738079,836,14,5,8,0,37.946611909650926,0.00012597327,0
2.19,134.09881026410704,172817,17,5,2,0,37.52772073921971,6.9869598e-06,0
61.78,66.5263845850038,680,17,1,8,0,-47.37577002053388,0.00030345414,0
72.67,51.109233044229335,639,12,0,3,0,36.64613278576318,0.00012280731,0
52.57,37.7665385850756,203571,9,0,4,0,23.33744010951403,0.00074341655,0
37.45,107.86355943008942,3699,3,0,12,1,-28.689938398357288,7.437558e-05,0
58.3,55.1857512146609,1102,14,0,6,0,29.960301163586585,0.0012349443,0
47.97,78.97236061720936,3805,10,0,8,0,-31.1129363449692,0.00054555474,0
31.8,90.98110430375016,42619,18,2,12,0,-55.78370978781656,2.2932207e-05,0
48.76,45.19621025196668,4878,9,4,9,0,-47.24161533196441,0.00043041096,0
4.97,76.06957996725693,47249,17,0,11,0,38.9678302532512,3.7645135e-05,0
130.34,98.65925335495218,25459,19,1,5,0,-49.779603011635864,0.09311519,0
1.51,89.07084082078798,2644,4,2,12,1,38.926762491444215,0.00012785144,0
59.8,19.874874967624454,1565,17,0,7,0,-49.02669404517454,0.00032842328,0
84.25,90.50035497212588,346,3,2,6,1,42.52977412731006,0.00022089807,0
15.6,107.21306380782565,218,15,1,11,0,24.26009582477755,0.027488874,0
178.85,116.07937797045497,267,13,5,6,0,14.373716632443532,0.013091253,0
51.19,43.77002431864005,3688,13,6,5,0,31.523613963039015,0.00022838775,0
55.38,59.39006852111195,122111,3,4,2,1,32.7501711156742,0.00072302687,0
68.26,98.8526279513997,2691,0,6,6,1,25.831622176591377,0.0007497608,0
496.14,110.44437780622538,1190,5,4,5,1,-29.141683778234086,0.0036254986,0
76.34,69.16773943769255,49,3,4,5,1,37.883641341546884,0.00092345336,0
22.85,117.49281881714879,4664,17,5,6,0,-46.04243668720055,0.03218066,0
71.93,86.35062961815838,645,22,4,1,0,-54.2943189596167,0.008308963,0
5.93,84.07886083921743,7163,14,0,2,0,37.01574264202601,0.0018885398,0
12.25,3.3682640860601105,247,13,6,12,0,-41.82067077344285,0.0010187047,0
155.4,112.70438546171668,571,18,4,7,0,-11.652292950034223,0.00014127725,0
71.31,74.81181191050543,1368,16,4,3,0,-52.37234770704997,0.0010908901,0
3.71,78.36838167989184,307,3,6,8,1,-10.967830253251197,8.1061895e-05,0
349.78,68.49168820103762,270712,23,1,6,0,-52.53114305270363,0.0040549156,0
20.96,25.059657968947644,46,22,3,12,0,32.67624914442163,0.012103823,0
72.12,110.54497624596904,1102,23,4,1,0,30.527036276522928,0.002327438,0
75.68,102.93717910336707,2097,13,4,11,0,32.07118412046543,0.00053585815,0
32.44,83.52726970587541,3730,14,0,5,0,28.268309377138944,0.0001277113,0
584.62,107.4616941638829,61,8,3,12,0,-19.915126625598905,0.025797786,0
51.47,64.46043064696057,277,23,2,7,0,-52.40520191649555,0.06805989,0
5.91,104.81594892157182,24840,9,6,12,0,-40.11772758384668,0.002212225,0
2.0,82.37736840835217,23,19,6,12,0,-49.73305954825462,3.4312834e-05,0
20.3,35.731224401334934,972,12,3,7,0,21.713894592744694,0.09751844,0
115.44,123.30767956753208,136,17,6,2,0,20.008213552361397,0.0008767508,0
23.21,107.3932713392369,95,6,1,8,0,25.505817932922657,0.01619709,0
67.57,73.80503455874408,4720,15,6,12,0,42.614647501711154,0.00010754198,0
8.65,75.69782332194647,4895,5,6,6,1,-39.408624229979466,0.0003651365,0
2.03,106.9774781363857,459921,1,3,10,1,-49.856262833675565,2.0336189e-05,0
76.29,105.25352527887857,213,17,0,11,0,-52.24366872005476,0.009717888,0
77.45,26.028291341309078,6006,11,5,3,0,34.614647501711154,0.00014451801,0
104.01,36.53562270939584,5548,14,0,1,0,-56.61875427789185,7.7350676e-05,0
57.45,84.62619720490672,2258,9,3,11,0,-17.300479123887747,0.000421645,0
3.47,41.367884718054604,3807,22,0,4,0,19.471594798083505,0.0075618206,0
75.24,109.47799982150384,4729,2,5,7,1,37.23203285420944,0.00013808465,0
39.15,115.70777213881247,124967,6,6,3,0,38.21492128678987,0.00012799574,0
86.86,78.38949745342988,895,15,2,2,0,19.68788501026694,0.00031185496,0
216.0,105.57838450125223,2368,14,2,4,0,29.749486652977414,0.0024963503,0
20.13,28.04612512875237,69,16,1,6,0,28.05475701574264,0.032256454,0
81.97,126.01331023183477,7268,6,0,12,0,31.38398357289528,5.526212e-05,0
72.74,90.27598337033218,2258,9,3,5,0,-17.817932922655714,0.0005299622,0
91.57,81.24555554772589,55581,20,5,6,0,-53.22655715263518,0.00032622638,0
60.98,96.22791886745843,1196,19,6,12,0,-38.469541409993155,0.00089438254,0
108.15,83.91816219408592,346,9,3,7,0,42.57084188911704,0.00018243113,0
53.47,101.58862516193928,1595797,13,4,11,0,-56.07939767282683,3.4413897e-05,0
32.84,107.50852956772083,254282,8,0,5,0,-32.714579055441476,9.209605e-05,0
24.81,119.14024221699664,79613,23,0,8,0,40.71731690622861,0.1810613,0
4.1,103.86275033086966,222785,13,3,4,0,37.7056810403833,0.000113854556,0
8.18,35.677974041550385,973849,12,5,8,0,22.614647501711158,0.0004925794,0
5.15,26.509804505721867,1766,12,3,9,0,-42.70773442847365,0.0076847165,0
23.32,53.16397396180674,4508,12,1,5,0,-29.965776865160848,0.00045446208,0
8.29,99.47141271505886,215,7,5,2,0,-48.78850102669404,0.00022196553,0
62.37,58.20760741549173,568,11,4,11,0,-49.72758384668035,3.4478413e-05,0
1.63,73.39564834806077,1760,14,0,7,0,-52.51745379876797,2.1298063e-05,0
62.64,75.82525573280233,1126,10,6,12,0,-35.59479808350445,0.00024502233,0
50.16,80.66559528977467,450,9,5,2,0,-27.537303216974674,0.0027757846,0
17.59,137.585956628348,1263321,20,1,2,0,-55.15674195756331,0.0006358596,0
39.81,95.22130833853888,4005,16,0,10,0,-25.437371663244353,0.0026964005,0
58.33,49.668284505097205,5875,13,3,3,0,26.65571526351814,0.00031903322,0
69.27,71.67819923068322,9034,11,5,7,0,-49.637234770705,0.00012258536,0
12.13,53.78485957238221,172817,17,1,1,0,37.45927446954141,0.022626363,0
4.39,116.51749903177996,5354,7,3,10,0,-45.52772073921971,7.101466e-05,0
81.88,48.40914198376422,477,12,4,7,0,31.238877481177276,0.00013032912,0
72.78,122.39375791244098,76383,2,4,6,1,34.21218343600274,0.00054819725,0
40.56,95.90505487933025,459921,13,3,3,0,-40.276522929500345,0.0032035932,0
108.87,59.21485679136564,376,16,2,5,0,-19.356605065023956,0.00036966716,0
5.54,77.32538619049339,4653,13,6,11,0,22.340862422997947,7.634511e-05,0
85.55,98.88527420176672,27020,2,4,2,1,33.544147843942504,0.00048684207,0
33.02,27.805063307578877,2906700,13,0,1,0,35.09377138945928,9.2669994e-05,0
2.0,58.33203594603707,4056,13,0,3,0,28.709103353867214,1.2537072e-05,0
8.53,68.97753299479285,863,17,5,2,0,-52.5201916495551,0.0011522346,0
29.55,67.40300275073315,16183,16,1,1,0,41.38809034907597,3.5517212e-05,0
96.59,46.95905218622943,1526206,8,0,10,0,34.78165639972622,4.4215412e-05,0
59.63,52.491062790518235,1847,2,6,8,1,30.770704996577688,0.00025318124,0
2.18,67.30340063333358,15623,17,3,4,0,25.418206707734427,2.0227373e-05,0
43.45,76.98039062350396,1512,4,0,9,1,16.380561259411362,0.00037666035,0
34.87,53.55635260900375,1766,19,4,12,0,43.92607802874743,0.00033158733,0
91.23,62.32459940333391,811,23,0,3,0,-53.04859685147159,0.0031248159,0
78.14,77.1497831481811,100,2,1,4,1,-55.01984941820671,0.00042727304,0
5.36,99.69097601767751,1512,12,6,10,0,16.45448323066393,0.00013009296,0
66.42,88.64804386838455,888,9,5,12,0,31.701574264202602,2.6605534e-05,0
42.68,120.09118689487252,8097,7,0,9,0,-44.40520191649555,0.00022512187,0
4.87,109.81355281033674,67082,1,0,4,1,-43.78370978781656,8.845934e-05,0
12.01,77.33681474399687,324,19,5,10,0,43.32375085557837,0.0006275343,0
100.79,50.95621261045983,9034,2,0,12,1,-49.190965092402465,0.0011826447,0
200.14,98.63484916902537,165556,22,1,9,0,21.741273100616016,0.009775753,0
55.03,49.47380827582488,3996,15,4,9,0,42.247775496235455,7.109909e-05,0
81.25,96.80058488713466,3395,11,5,5,0,40.33949349760438,7.0369526e-05,0
6.83,105.28014905987665,328,22,4,3,0,35.619438740588635,0.06349894,0
76.49,77.4244185639298,190178,8,6,8,0,-53.659137577002056,6.289856e-05,0
91.01,70.45344687820864,67082,2,0,4,1,-50.73511293634497,0.00044934693,0
70.91,83.12354390887944,341,17,2,5,0,40.4435318275154,0.004938039,0
55.46,101.32708164825462,1228,23,0,9,0,29.53593429158111,0.0038338872,0
48.76,26.34957038197851,4664,14,6,4,0,-46.19301848049281,0.00037507602,0
95.27,41.687156641631034,5619,6,4,3,0,-39.87679671457906,0.0020354514,0
64.08,41.450291372682315,409656,20,6,11,0,-10.965092402464066,0.00020687585,0
101.95,70.52316582352026,493806,15,6,12,0,39.40588637919233,8.890941e-05,0
47.98,70.20284636192304,1654,8,2,11,0,28.802190280629706,0.00020571357,0
136.73,106.797914545325,239,11,0,12,0,-36.37782340862423,0.00040474764,0
2.54,79.75021334111038,753116,21,6,8,0,-51.98631074606434,2.5401472e-05,0
16.46,27.836966904056442,3688,20,5,8,0,31.82751540041068,0.00540295,0
4.18,106.92930980903421,3032,0,5,6,1,-45.111567419575636,2.3230128e-05,0
9.99,70.68465797843628,642,8,0,5,0,-27.318275154004105,0.00013949475,0
61.72,48.203004015669684,10717,5,6,7,1,-33.25119780971937,4.349538e-05,0
5.57,103.13949719581932,52126,0,0,2,1,-10.529774127310061,0.0044395253,0
9.93,85.57879311383083,75830,15,5,1,0,-54.98151950718686,0.004753618,0
22.73,55.695546973039804,128,18,2,7,0,-46.620123203285424,0.050205756,0
113.99,37.83334813463523,3096,6,4,3,0,-56.57494866529774,0.00044628134,0
42.86,89.4703172064992,1766,17,4,5,0,43.389459274469544,8.5034066e-05,0
127.63,110.89867288930391,78968,10,1,1,0,-48.054757015742645,0.000506257,0
10.93,23.70139927071468,1925,17,0,12,0,-46.14647501711157,0.0028964311,0
82.38,90.66279644178418,828,10,6,1,0,28.399726214921287,0.00019106605,0
9.77,98.71849422784905,4878,19,1,4,0,-47.65229295003422,0.020017786,0
31.72,110.43638796897372,581,20,2,12,0,-47.15126625598905,0.00046969007,0
166.2,80.5639088869444,6841,16,6,3,0,19.797399041752225,0.00018600287,0
66.91,93.91531020698677,1512,20,0,8,0,16.265571526351813,0.00089704024,0
6.83,78.9513314610419,4542,14,0,9,0,21.49486652977413,0.0019264615,0
6.16,81.75304403649854,69,16,5,12,0,28.50650239561944,0.0002366691,0
3.74,85.03640359919626,93193,1,5,6,1,24.194387405886378,0.00024842235,0
60.93,47.45796082600118,31394,10,1,5,0,22.480492813141684,0.00025612803,0
112.64,56.04865090879295,1892,16,5,2,0,-37.021218343600275,0.0012366864,0
3.32,53.11169741233183,6581,8,5,10,0,-44.32032854209446,7.2068404e-05,0
65.02,72.31233098538684,308,9,3,8,0,-39.06091718001369,0.00020159321,0
35.27,113.22846325881959,28739,14,6,3,0,19.238877481177276,0.0002812473,0
68.78,70.84079855176131,53,8,0,4,0,26.819986310746064,0.00043450994,0
13.02,92.76757880496682,9772,6,6,3,0,30.286105407255306,0.0009992027,0
3.12,60.00955842770142,1684,16,3,2,0,25.973990417522245,8.644192e-05,0
34.47,90.01538675649972,1426,17,2,3,0,-37.94387405886379,9.664075e-05,0
21.15,19.714475957277767,530,20,2,10,0,30.46132785763176,0.005670075,0
43.43,93.0233651750545,525713,19,5,12,0,27.578370978781656,6.339136e-05,0
160.94,62.09220486648631,3996,13,1,2,0,42.6611909650924,0.0005155577,0
58.58,111.21571135370534,46563,18,5,10,0,-50.91581108829569,0.00048890035,0
51.63,37.69723590370935,276002,14,3,12,0,40.92265571526352,0.00047579626,0
374.96,32.03124814341948,91,5,1,5,1,-43.53456536618754,0.0020236059,0
87.62,97.33771136936937,641,2,5,1,1,25.13347022587269,0.00032859555,0
3.22,110.72336075535196,328,23,0,7,0,35.93429158110883,0.0060587856,0
144.12,116.98970139605345,15426,0,2,7,1,-17.01574264202601,0.0002565562,0
52.01,77.44074983216109,1132,10,6,3,0,-41.95482546201232,0.00066574325,0
7.27,71.57961674161906,757530,15,0,12,0,40.591375770020534,0.00023750344,0
83.43,47.052274299720814,5927,14,1,6,0,-54.01505817932922,8.298738e-05,0
18.45,66.27598402623394,11250,12,4,7,0,41.90280629705681,0.043090228,0
49.66,35.32595844403055,795,3,0,12,1,33.67008898015058,0.0009026513,0
84.6,46.843409520987635,754,14,2,4,0,-43.05270362765229,0.00088561454,0
18.51,82.76433586715142,222785,19,6,12,0,-36.10951403148528,0.0048758616,0
76.32,64.23735231627944,1565,15,0,2,0,-48.47091033538672,0.000245914,0
7.92,64.62678194310938,9993,9,2,6,0,-43.3264887063655,0.00041710696,0
90.35,77.82307222721431,1666,5,2,1,1,-48.440793976728266,0.0005639153,0
58.62,136.01921672248127,1577385,11,0,12,0,38.25872689938399,7.995598e-06,0
46.25,107.88513247657983,4290,1,5,4,1,29.377138945927445,0.00018649515,0
18.0,35.879857310720176,50835,22,4,5,0,33.3305954825462,0.89166236,0
7.07,26.163088523900857,3458,14,3,12,0,34.00958247775496,8.793303e-05,0
49.8,42.86948770915243,5760,13,4,10,0,41.007529089664615,0.00033222302,0
6.1,85.72017974574383,178,16,5,2,0,36.65434633812457,7.092174e-05,0
29.41,76.26584339072748,1523,12,2,10,0,35.38672142368241,0.00042870306,0
3.91,45.255644703374315,608,22,0,2,0,26.70773442847365,0.00088788907,0
69.72,89.1922262354898,378909,17,5,4,0,42.15468856947297,7.826e-05,0
47.46,73.29974441247552,242,1,6,9,1,32.199863107460644,0.0005104625,0
5.72,109.62694428811267,1810,21,1,12,0,-55.01984941820671,1.8364526e-05,0
3.97,29.06025246754205,471,17,6,10,0,-47.80287474332649,0.00015510789,0
41.25,126.22934713952547,1789,19,2,10,0,37.67556468172484,5.7825422e-05,0
49.76,129.94205261086665,1909,21,2,12,0,-34.65845311430527,0.031945087,0
43.89,102.05682007123714,70,4,6,11,1,-36.577686516084874,0.00028584804,0
1.03,102.67373450860133,61,4,1,7,1,-20.265571526351813,8.006861e-05,0
74.56,87.07901356134576,3202,1,6,10,1,21.609856262833677,0.00095880823,0
138.05,91.11388070660857,732,3,3,12,1,-36.98562628336756,0.0029038521,0
82.11,69.62539459226163,737,4,6,7,1,32.20260095824778,0.00011341906,0
8.66,54.06242687452795,450,7,0,8,0,-27.052703627652292,0.00021867634,0
50.62,87.64005105557546,54287,17,0,6,0,-53.30595482546201,0.000104605606,0
6.59,41.246986268963724,3862,17,6,2,0,-42.841889117043124,0.0022422993,0
92.35,87.89345388905582,4845,0,4,8,1,-7.080082135523614,0.00010078961,0
2.28,44.61139057519555,17867,13,0,3,0,21.593429158110883,1.1199838e-05,0
81.17,59.27186453745185,1360,16,0,1,0,35.22245037645448,0.00028894123,0
7.42,61.24487004316371,18408,21,3,9,0,-52.86789869952088,0.00024735148,0
17.52,71.69245588439645,151022,15,4,1,0,-20.366872005475702,0.17507268,0
78.73,101.87680427581647,753116,5,1,10,1,-51.78918548939083,0.00010188523,0
1.58,70.97012503077842,302,20,3,4,0,-54.08350444900753,9.209351e-05,0
89.99,67.335799696082,46,5,4,5,1,32.06570841889117,0.0002404656,0
2.87,78.02831336051422,2518,9,6,12,0,-26.116358658453116,7.988717e-05,0
271.13,104.72965016631578,145,4,6,8,1,-20.227241615331966,0.00029536264,0
92.85,71.17141488709031,1472,23,2,10,0,-21.39082819986311,0.0021621685,0
9.83,88.97338894285198,4172,10,6,12,0,-42.299794661190965,0.03663925,0
19.55,49.89743258565626,1131,22,4,7,0,-39.827515400410675,0.06294826,0
52.47,73.54334047811079,5778,5,3,7,1,-33.36618754277892,0.00030587602,0
35.83,112.73724886192092,2872,20,1,8,0,31.83025325119781,4.8384525e-05,0
200.99,78.43340561117319,7646,8,6,5,0,30.652977412731005,0.0006612779,0
9.89,40.03390571637101,46563,22,0,2,0,-50.56536618754278,0.005567034,0
21.84,119.85699788889033,19054,16,4,12,0,43.24161533196441,0.0015082426,0
77.79,41.90288797807214,27971,20,2,2,0,34.573579739904176,0.0008519328,0
58.82,54.79099850456884,25459,18,0,7,0,-49.59069130732375,0.00096756517,0
84.35,109.32505863420255,9772,18,1,9,0,29.812457221081452,0.00029780454,0
71.72,113.22857177545632,471,9,0,8,0,-47.95345653661875,0.00026306647,0
157.97,94.59868507940064,2317,9,0,5,0,-45.281314168377826,0.0009762783,0
15.41,91.77540759027382,2036,15,0,1,0,-51.58110882956879,0.015456556,0
77.62,85.25566682915519,1930,7,5,10,0,36.31211498973306,6.766622e-05,0
2.56,70.61695315515946,343,15,0,4,0,-52.889801505817935,0.0012880609,0
134.02,44.545187077687025,348,19,6,9,0,-25.61806981519507,0.18406668,0
71.96,67.67470585012299,5848,21,4,12,0,38.822724161533195,0.0033013504,0
94.25,57.623387237665504,2906700,23,5,9,0,36.0766598220397,0.0007498011,0
20.2,91.48210155807571,124967,23,0,1,0,39.04175222450377,0.042904016,0
4.26,74.02908398620171,73,21,6,3,0,-14.926762491444217,0.0005108161,0
3.63,51.49467952177892,28739,12,2,12,0,19.994524298425734,0.0012131325,0
8.55,115.46731763818559,1523,12,5,12,0,35.50992470910335,0.01273645,0
90.98,68.95375805321191,7565,5,6,10,1,-32.36413415468857,0.00018974365,0
61.57,77.7165203672898,828,17,5,12,0,-37.672826830937716,0.00050100544,0
180.55,97.27433095375136,3224,16,4,1,0,21.36892539356605,0.0014655935,0
107.63,35.16656483764191,2870,6,5,1,0,20.87337440109514,0.0003545844,0
22.15,110.14554928755635,1661,15,3,2,0,30.442162902121833,0.025550231,0
150.7,49.224656362185804,964,7,0,3,0,-55.80561259411362,0.0005821264,0
38.41,37.19266132645481,4154,20,4,4,0,-42.75427789185489,0.00034707968,0
4.5,90.65046287513441,190178,1,6,9,1,-39.761806981519506,0.0010250543,0
54.75,108.68153174058145,28739,10,1,6,0,19.474332648870636,0.00023826961,0
340.25,55.590689679270255,50835,22,6,2,0,34.026009582477755,0.0043397294,0
60.1,8.075729772665449,1645,17,5,12,0,43.83572895277207,0.00012948307,0
79.14,124.99894478434523,1126,9,6,6,0,38.8062970568104,0.00022324047,0
51.06,107.36732188015772,271,9,6,5,0,-52.955509924709105,0.002560508,0
103.75,61.21820800534598,25459,9,4,8,0,-49.52224503764545,0.00019656218,0
30.08,17.248316256957917,24840,3,6,8,1,-40.42436687200548,0.0004168331,0
3.68,87.00091339148878,2471,20,5,1,0,-46.00958247775496,0.0017125321,0
86.66,28.769326337677285,606,16,5,12,0,31.26899383983573,4.6488316e-05,0
63.18,50.97696218594782,16305,15,6,8,0,-7.8056125941136205,0.000107253894,0
9.6,76.73595294888847,128,13,6,7,0,-26.740588637919235,0.00017620985,0
22.84,32.254050587414795,3343,21,0,9,0,29.234770704996578,0.06294784,0
94.68,14.982628078428998,95,2,4,11,1,25.763175906913073,0.00032162844,0
106.98,89.82744410397956,1120,4,1,2,1,-37.14168377823409,0.0016608387,0
37.99,94.43254974927805,105549,18,6,8,0,-54.116358658453116,1.932312e-05,0
57.58,37.865228551644755,8007,18,1,9,0,-21.021218343600275,0.0011095443,0
65.22,77.28180563350251,341043,9,3,6,0,30.286105407255306,0.00018878252,0
58.46,69.83970042155772,6120,22,3,12,0,43.21149897330596,4.2140822e-05,0
3.83,59.60982732605788,297,11,1,1,0,-42.93223819301848,2.9055498e-05,0
127.95,100.67595290703802,1383,15,0,12,0,-46.68309377138946,0.00075790554,0
55.17,101.22661111411696,1453,19,1,1,0,-55.04722792607803,0.0021107614,0
84.49,68.91833943459358,841711,4,0,7,1,-43.68240930869268,2.8654218e-05,0
29.79,107.8263377876269,3684,19,0,7,0,37.58521560574949,6.6063985e-05,0
101.66,102.4877346619941,177,10,5,1,0,-55.397672826830934,0.00016196037,0
39.39,47.535825413833976,158701,7,6,7,0,41.374401095140314,0.00018081866,0
15.87,49.05641219718292,5657,12,6,8,0,32.323066392881586,0.00045856615,0
9.4,63.705163350776495,1725,21,0,2,0,-54.79808350444901,0.00023890611,0
1204.67,89.55247459717988,136,22,5,3,0,19.085557837097877,0.9986765,1
62.67,80.6932554123109,2504700,0,6,10,1,20.1533196440794,0.0006594829,0
55.71,40.588045909310964,2097,16,1,9,0,31.90965092402464,0.0006488208,0
38.08,78.05832471875469,71463,6,1,3,0,30.067077344284737,0.00056850386,0
43.87,57.27460781690597,571,19,0,4,0,-11.931553730321697,9.985278e-05,0
53.0,53.316660618546976,77,10,0,7,0,29.53593429158111,0.00019801213,0
1.98,66.34473164627344,1617,16,4,4,0,28.982888432580424,7.811379e-05,0
134.43,104.57666051601814,630,19,6,3,0,-39.39219712525667,0.0002508113,0
3.73,121.7482571851946,4542,20,6,12,0,21.72210814510609,1.1535669e-05,0
9.25,74.21324336081577,21134,23,4,3,0,35.00342231348392,0.8261697,0
4.55,122.58640384486623,276896,18,6,12,0,22.740588637919235,0.00031730937,0
23.98,87.43748148024721,1312,10,5,7,0,-35.57563312799452,0.0006366273,0
89.85,64.41883622871296,337,7,0,10,0,33.01026694045174,0.00011984299,0
8.15,77.98751146549861,176,10,2,4,0,-44.69815195071869,0.00042508412,0
78.15,97.49380478921402,3451,1,4,10,1,35.39493497604381,0.00011845497,0
1.69,115.34808365351635,6025,20,1,4,0,23.964407939767284,0.0002766631,0
3.81,75.28438792049982,116001,19,4,2,0,26.746064339493497,3.696583e-05,0
28.79,79.58129122283933,338,13,6,9,0,31.093771389459274,6.359923e-05,0
3.99,109.22730741140316,633,18,6,3,0,-8.501026694045175,0.0015857379,0
3.55,71.93892634409971,9815,23,3,9,0,-55.81656399726215,0.0036639764,0
76.13,92.67727982052642,595,20,5,10,0,40.145106091718,0.00085284945,0
22.84,115.16514622749268,530,22,5,2,0,30.757015742642025,0.03748654,0
26.93,65.83793786705868,86954,18,5,11,0,27.315537303216974,0.0001310508,0
72.23,110.99061940037976,1725,11,2,1,0,-55.90417522245038,0.0004517249,0
6.68,85.56570177709852,10256,22,0,4,0,-49.15537303216975,0.01683069,0
86.05,107.9153593654691,5760,22,3,1,0,41.29226557152635,0.00076795,0
90.35,90.22793952587146,13422,6,1,12,0,-41.713894592744694,0.00025271988,0
69.15,114.3980566046206,16305,21,3,8,0,-7.775496235455168,0.0003950284,0
5.66,50.49235288295442,2807,7,5,2,0,-10.926762491444217,0.00028132912,0
3.26,52.004565119442745,198,9,3,4,0,-39.969883641341546,0.00012774274,0
111.75,12.217822477868474,1288,14,0,5,0,-16.98836413415469,0.00021396852,0
100.11,19.709966325890406,60,9,5,4,0,-22.954140999315538,0.00028079533,0
46.93,12.27872076192255,43102,13,3,10,0,-31.132101300479125,0.00027063265,0
1.98,91.6777811001706,111,17,4,8,0,19.173169062286107,0.0024554608,0
89.13,28.5361638635871,551,11,0,1,0,-50.68583162217659,0.00027562052,0
13.97,61.766328750314614,258,6,1,12,0,-41.93839835728953,0.00025723048,0
63.25,77.75397637130428,973849,16,4,12,0,22.91854893908282,0.000138802,0
38.68,82.03284663115615,795,8,3,10,0,33.52498288843258,0.0006813146,0
46.31,65.55210653224276,1165,0,5,3,1,-25.678302532511978,0.00013237998,0
106.28,108.98656915073163,4542,9,0,9,0,21.475701574264203,0.0003672559,0
125.66,113.41086763920286,737,11,5,11,0,32.58316221765914,0.00061715243,0
8.97,70.05551809226472,1190,2,4,12,1,-28.50924024640657,0.00046480593,0
119.56,113.20567287781718,2303,17,1,4,0,31.64681724845996,0.00085088384,0
7.15,67.52500860686897,1312922,20,6,12,0,20.041067761806982,0.0002991431,0
52.94,85.81453156867006,581,8,0,10,0,-47.290896646132786,0.00041248105,0
68.63,108.94590534562612,153,9,2,11,0,-42.23682409308692,0.00019602932,0
47.18,120.82308063618501,922,9,0,10,0,-52.97467488021903,0.00055267644,0
9.97,77.11588029466176,4542,15,5,8,0,21.412731006160165,0.0033935711,0
1.41,60.17989499689825,302,14,1,2,0,-53.24572210814511,0.00017163764,0
162.27,111.88099803906357,6469,19,3,8,0,40.303901437371664,0.0006669139,0
196.18,117.18325539694652,186140,9,5,12,0,36.84599589322382,0.00017735896,0
118.01,64.56397177500875,969,4,1,11,1,-34.168377823408626,0.00017970882,0
69.64,118.84079891730072,824,4,5,3,1,33.516769336071185,0.00051272975,0
67.21,51.671368275001285,19408,1,2,6,1,25.749486652977414,0.0006073618,0
6.18,63.73945402185883,722,16,1,12,0,29.12251882272416,0.00010690367,0
181.66,131.06475776677956,5895,12,3,1,0,-56.46543463381246,0.00026418924,0
72.42,103.03314150507778,3430,10,4,3,0,-30.050650239561943,0.00018546308,0
54.6,74.59636616890114,276002,20,2,12,0,40.97741273100616,9.3448056e-05,0
4.47,29.37197710019606,27020,17,0,7,0,32.95824777549623,2.2324413e-05,0
